"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",6380,2018-01-12 00:00:00,12.11,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"00:00:00",7
"2",6381,2018-01-12 00:15:00,12.11,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"00:15:00",7
"3",6382,2018-01-12 00:30:00,12.013,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"00:30:00",7
"4",6383,2018-01-12 00:45:00,11.916,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"00:45:00",7
"5",6384,2018-01-12 01:00:00,11.916,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"01:00:00",7
"6",6385,2018-01-12 01:15:00,11.916,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"01:15:00",7
"7",6386,2018-01-12 01:30:00,11.819,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"01:30:00",7
"8",6387,2018-01-12 01:45:00,11.819,121.84,23235.75,10105.7320575714,231.581577301025,0.257312863667806,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.07000000000001,107.000000000001,0,31.2810327706058,0.943396226415572,31.7507418397628,1,12,2018,2018-01-12,"01:45:00",7
"9",6388,2018-01-12 02:00:00,11.722,121.83,23100,9874.15048027039,-231.581577301025,-0.257312863667806,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"02:00:00",7
"10",6389,2018-01-12 02:15:00,11.722,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,3.15,3.15,0,8.001,1.06,106,0,31.2810327706058,0,31.4540059347181,1,12,2018,2018-01-12,"02:15:00",7
