"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",15014,2018-04-12 00:00:00,16.903,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"00:00:00",13
"2",15015,2018-04-12 00:15:00,16.903,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"00:15:00",13
"3",15016,2018-04-12 00:30:00,16.903,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"00:30:00",13
"4",15017,2018-04-12 00:45:00,16.808,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"00:45:00",13
"5",15018,2018-04-12 01:00:00,16.713,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"01:00:00",13
"6",15019,2018-04-12 01:15:00,16.713,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"01:15:00",13
"7",15020,2018-04-12 01:30:00,16.427,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"01:30:00",13
"8",15021,2018-04-12 01:45:00,16.427,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"01:45:00",13
"9",15022,2018-04-12 02:00:00,16.427,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"02:00:00",13
"10",15023,2018-04-12 02:15:00,16.332,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"02:15:00",13
"11",15024,2018-04-12 02:30:00,16.237,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"02:30:00",13
"12",15025,2018-04-12 02:45:00,16.332,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"02:45:00",13
"13",15026,2018-04-12 03:00:00,16.332,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"03:00:00",13
"14",15027,2018-04-12 03:15:00,16.332,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"03:15:00",13
"15",15028,2018-04-12 03:30:00,16.237,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"03:30:00",13
"16",15029,2018-04-12 03:45:00,16.237,122.5,30412,27880.4629116058,0,0,"CDEC","UCM",NA,9.55,9.55,0,24.257,1.73,173,0,94.8361469712016,0,51.3353115727003,4,12,2018,2018-04-12,"03:45:00",13
