"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",7340,2018-01-22 00:00:00,9.472,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"00:00:00",10
"2",7341,2018-01-22 00:15:00,9.472,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"00:15:00",10
"3",7342,2018-01-22 00:30:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"00:30:00",10
"4",7343,2018-01-22 00:45:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"00:45:00",10
"5",7344,2018-01-22 01:00:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"01:00:00",10
"6",7345,2018-01-22 01:15:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"01:15:00",10
"7",7346,2018-01-22 01:30:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"01:30:00",10
"8",7347,2018-01-22 01:45:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"01:45:00",10
"9",7348,2018-01-22 02:00:00,9.373,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"02:00:00",10
"10",7349,2018-01-22 02:15:00,9.275,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"02:15:00",10
"11",7350,2018-01-22 02:30:00,9.275,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"02:30:00",10
"12",7351,2018-01-22 02:45:00,9.275,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"02:45:00",10
"13",7352,2018-01-22 03:00:00,9.176,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"03:00:00",10
"14",7353,2018-01-22 03:15:00,9.176,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"03:15:00",10
"15",7354,2018-01-22 03:30:00,9.077,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"03:30:00",10
"16",7355,2018-01-22 03:45:00,8.978,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"03:45:00",10
"17",7356,2018-01-22 04:00:00,8.879,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"04:00:00",10
"18",7357,2018-01-22 04:15:00,8.879,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"04:15:00",10
"19",7358,2018-01-22 04:30:00,8.879,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"04:30:00",10
"20",7359,2018-01-22 04:45:00,8.779,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"04:45:00",10
"21",7360,2018-01-22 05:00:00,8.779,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"05:00:00",10
"22",7361,2018-01-22 05:15:00,8.779,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"05:15:00",10
"23",7362,2018-01-22 05:30:00,8.779,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"05:30:00",10
"24",7363,2018-01-22 05:45:00,8.779,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"05:45:00",10
"25",7364,2018-01-22 06:00:00,8.68,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"06:00:00",10
"26",7365,2018-01-22 06:15:00,8.68,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"06:15:00",10
"27",7366,2018-01-22 06:30:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"06:30:00",10
"28",7367,2018-01-22 06:45:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"06:45:00",10
"29",7368,2018-01-22 07:00:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"07:00:00",10
"30",7369,2018-01-22 07:15:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"07:15:00",10
"31",7370,2018-01-22 07:30:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"07:30:00",10
"32",7371,2018-01-22 07:45:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"07:45:00",10
"33",7372,2018-01-22 08:00:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"08:00:00",10
"34",7373,2018-01-22 08:15:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"08:15:00",10
"35",7374,2018-01-22 08:30:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"08:30:00",10
"36",7375,2018-01-22 08:45:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"08:45:00",10
"37",7376,2018-01-22 09:00:00,8.581,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"09:00:00",10
"38",7377,2018-01-22 09:15:00,8.68,121.82,22963.25,9643.77219772339,0,0,"CDEC","UCM",NA,3.32,3.32,0,8.4328,1.05,105,0,32.9692154915591,0,31.1572700296735,1,22,2018,2018-01-22,"09:15:00",10
