"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",15398,2018-04-16 00:00:00,17.094,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"00:00:00",21
"2",15399,2018-04-16 00:15:00,16.999,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"00:15:00",21
"3",15400,2018-04-16 00:30:00,16.903,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"00:30:00",21
"4",15401,2018-04-16 00:45:00,16.903,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"00:45:00",21
"5",15402,2018-04-16 01:00:00,16.808,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"01:00:00",21
"6",15403,2018-04-16 01:15:00,16.713,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"01:15:00",21
"7",15404,2018-04-16 01:30:00,16.618,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"01:30:00",21
"8",15405,2018-04-16 01:45:00,16.427,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"01:45:00",21
"9",15406,2018-04-16 02:00:00,16.332,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"02:00:00",21
"10",15407,2018-04-16 02:15:00,16.141,122.48,30206.75,27274.1887779236,0,0,"CDEC","UCM",NA,9.58,9.58,0,24.3332,1.71000000000001,171.000000000001,0,95.1340615690169,0,50.7418397626114,4,16,2018,2018-04-16,"02:15:00",21
