"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",19141,2018-05-25 00:00:00,19.948,122.23,27580.5,20053.7804851532,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.46000000000001,146.000000000001,0,99.4041708043694,0,43.3234421364987,5,25,2018,2018-05-25,"00:00:00",23
"2",19142,2018-05-25 00:15:00,19.853,122.23,27580.5,20053.7804851532,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.46000000000001,146.000000000001,0,99.4041708043694,0,43.3234421364987,5,25,2018,2018-05-25,"00:15:00",23
"3",19143,2018-05-25 00:30:00,19.758,122.23,27580.5,20053.7804851532,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.46000000000001,146.000000000001,0,99.4041708043694,0,43.3234421364987,5,25,2018,2018-05-25,"00:30:00",23
"4",19144,2018-05-25 00:45:00,19.662,122.23,27580.5,20053.7804851532,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.46000000000001,146.000000000001,0,99.4041708043694,0,43.3234421364987,5,25,2018,2018-05-25,"00:45:00",23
"5",19145,2018-05-25 01:00:00,19.567,122.22,27477.75,19778.623916626,-275.156568527222,-0.305729520585802,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"01:00:00",23
"6",19146,2018-05-25 01:15:00,19.472,122.22,27477.75,19778.623916626,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"01:15:00",23
"7",19147,2018-05-25 01:30:00,19.377,122.22,27477.75,19778.623916626,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"01:30:00",23
"8",19148,2018-05-25 01:45:00,19.282,122.22,27477.75,19778.623916626,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"01:45:00",23
"9",19149,2018-05-25 02:00:00,19.282,122.22,27477.75,19778.623916626,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"02:00:00",23
"10",19150,2018-05-25 02:15:00,19.187,122.22,27477.75,19778.623916626,0,0,"CDEC","UCM",NA,10.01,10.01,0,25.4254,1.45,145,0,99.4041708043694,0,43.026706231454,5,25,2018,2018-05-25,"02:15:00",23
