"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",12134,2018-03-13 00:00:00,18.806,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"00:00:00",15
"2",12135,2018-03-13 00:15:00,18.711,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"00:15:00",15
"3",12136,2018-03-13 00:30:00,18.711,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"00:30:00",15
"4",12137,2018-03-13 00:45:00,18.616,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"00:45:00",15
"5",12138,2018-03-13 01:00:00,18.426,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"01:00:00",15
"6",12139,2018-03-13 01:15:00,18.331,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"01:15:00",15
"7",12140,2018-03-13 01:30:00,18.236,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"01:30:00",15
"8",12141,2018-03-13 01:45:00,18.236,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"01:45:00",15
"9",12142,2018-03-13 02:00:00,18.236,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"02:00:00",15
"10",12143,2018-03-13 02:15:00,18.045,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"02:15:00",15
"11",12144,2018-03-13 02:30:00,17.95,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"02:30:00",15
"12",12145,2018-03-13 02:45:00,17.95,121.82,22963.25,9643.77219772339,-230.378282546997,-0.255975869496663,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.05,105,0,54.5183714001986,0,31.1572700296735,3,13,2018,2018-03-13,"02:45:00",15
"13",12146,2018-03-13 03:00:00,17.855,121.83,23100,9874.15048027039,230.378282546997,0.255975869496663,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0.952380952381437,31.4540059347181,3,13,2018,2018-03-13,"03:00:00",15
"14",12147,2018-03-13 03:15:00,17.855,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"03:15:00",15
"15",12148,2018-03-13 03:30:00,17.855,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"03:30:00",15
"16",12149,2018-03-13 03:45:00,17.665,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"03:45:00",15
"17",12150,2018-03-13 04:00:00,17.665,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"04:00:00",15
"18",12151,2018-03-13 04:15:00,17.57,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"04:15:00",15
"19",12152,2018-03-13 04:30:00,17.475,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.49,5.49,0,13.9446,1.06,106,0,54.5183714001986,0,31.4540059347181,3,13,2018,2018-03-13,"04:30:00",15
"20",12153,2018-03-13 04:45:00,17.379,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.52,5.49,0.0761999999999984,14.0208,1.06,106,0.546448087431672,54.8162859980139,0,31.4540059347181,3,13,2018,2018-03-13,"04:45:00",15
"21",12154,2018-03-13 05:00:00,17.379,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.52,5.52,0,14.0208,1.06,106,0,54.8162859980139,0,31.4540059347181,3,13,2018,2018-03-13,"05:00:00",15
"22",12155,2018-03-13 05:15:00,17.379,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.53,5.52,0.0254000000000017,14.0462,1.06,106,0.181159420289867,54.9155908639523,0,31.4540059347181,3,13,2018,2018-03-13,"05:15:00",15
"23",12156,2018-03-13 05:30:00,17.284,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.55,5.53,0.0507999999999989,14.097,1.06,106,0.361663652802879,55.1142005958292,0,31.4540059347181,3,13,2018,2018-03-13,"05:30:00",15
"24",12157,2018-03-13 05:45:00,17.284,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.55,5.55,0,14.097,1.06,106,0,55.1142005958292,0,31.4540059347181,3,13,2018,2018-03-13,"05:45:00",15
"25",12158,2018-03-13 06:00:00,17.189,121.83,23100,9874.15048027039,0,0,"CDEC","UCM",NA,5.55,5.55,0,14.097,1.06,106,0,55.1142005958292,0,31.4540059347181,3,13,2018,2018-03-13,"06:00:00",15
